,image_id,identity,path
0,0_c1s1_7.jpg,0,MPDD\pytorch\gallery\0_c1s1_7_0_c1s1_7.jpg.jpg
1,0_c2s2_6.jpg,0,MPDD\pytorch\query\0_c2s2_6_0_c2s2_6.jpg.jpg
2,0_c2s5_0.jpg,0,MPDD\pytorch\gallery\0_c2s5_0_0_c2s5_0.jpg.jpg
3,0_c3s3_8.jpg,0,MPDD\pytorch\gallery\0_c3s3_8_0_c3s3_8.jpg.jpg
4,0_c4s1_9.jpg,0,MPDD\pytorch\gallery\0_c4s1_9_0_c4s1_9.jpg.jpg
5,0_c4s5_1.jpg,0,MPDD\pytorch\gallery\0_c4s5_1_0_c4s5_1.jpg.jpg
6,0_c4s6_4.jpg,0,MPDD\pytorch\query\0_c4s6_4_0_c4s6_4.jpg.jpg
7,0_c5s6_5.jpg,0,MPDD\pytorch\query\0_c5s6_5_0_c5s6_5.jpg.jpg
8,0_c6s4_2.jpg,0,MPDD\pytorch\gallery\0_c6s4_2_0_c6s4_2.jpg.jpg
9,0_c6s6_3.jpg,0,MPDD\pytorch\gallery\0_c6s6_3_0_c6s6_3.jpg.jpg
10,100_c1s6_1.jpg,100,MPDD\pytorch\train\100_c1s6_1_100_c1s6_1.jpg.jpg
11,100_c1s6_5.jpg,100,MPDD\pytorch\train\100_c1s6_5_100_c1s6_5.jpg.jpg
12,100_c2s5_7.jpg,100,MPDD\pytorch\train\100_c2s5_7_100_c2s5_7.jpg.jpg
13,100_c3s2_2.jpg,100,MPDD\pytorch\train\100_c3s2_2_100_c3s2_2.jpg.jpg
14,100_c3s5_8.jpg,100,MPDD\pytorch\train\100_c3s5_8_100_c3s5_8.jpg.jpg
15,100_c4s1_0.jpg,100,MPDD\pytorch\train\100_c4s1_0_100_c4s1_0.jpg.jpg
16,100_c4s4_6.jpg,100,MPDD\pytorch\train\100_c4s4_6_100_c4s4_6.jpg.jpg
17,100_c4s4_7.jpg,100,MPDD\pytorch\val\100_c4s4_7_100_c4s4_7.jpg.jpg
18,100_c4s5_6.jpg,100,MPDD\pytorch\train\100_c4s5_6_100_c4s5_6.jpg.jpg
19,100_c5s1_3.jpg,100,MPDD\pytorch\train\100_c5s1_3_100_c5s1_3.jpg.jpg
20,100_c5s1_4.jpg,100,MPDD\pytorch\train\100_c5s1_4_100_c5s1_4.jpg.jpg
21,100_c5s3_9.jpg,100,MPDD\pytorch\train\100_c5s3_9_100_c5s3_9.jpg.jpg
22,101_c1s3_6.jpg,101,MPDD\pytorch\train\101_c1s3_6_101_c1s3_6.jpg.jpg
23,101_c2s3_3.jpg,101,MPDD\pytorch\train\101_c2s3_3_101_c2s3_3.jpg.jpg
24,101_c3s1_4.jpg,101,MPDD\pytorch\train\101_c3s1_4_101_c3s1_4.jpg.jpg
25,101_c3s3_8.jpg,101,MPDD\pytorch\train\101_c3s3_8_101_c3s3_8.jpg.jpg
26,101_c4s1_5.jpg,101,MPDD\pytorch\train\101_c4s1_5_101_c4s1_5.jpg.jpg
27,101_c5s4_1.jpg,101,MPDD\pytorch\train\101_c5s4_1_101_c5s4_1.jpg.jpg
28,101_c5s6_0.jpg,101,MPDD\pytorch\train\101_c5s6_0_101_c5s6_0.jpg.jpg
29,101_c6s2_2.jpg,101,MPDD\pytorch\train\101_c6s2_2_101_c6s2_2.jpg.jpg
30,101_c6s3_7.jpg,101,MPDD\pytorch\val\101_c6s3_7_101_c6s3_7.jpg.jpg
31,102_c1s3_4.jpg,102,MPDD\pytorch\train\102_c1s3_4_102_c1s3_4.jpg.jpg
32,102_c2s2_0.jpg,102,MPDD\pytorch\train\102_c2s2_0_102_c2s2_0.jpg.jpg
33,102_c2s4_1.jpg,102,MPDD\pytorch\train\102_c2s4_1_102_c2s4_1.jpg.jpg
